id_movimiento,id_efectivo,id_unidad_destino,id_rango,id_tipo,fecha_movimiento,antiguedad_anios,salario_mensual,observaciones
1760,945,23,3,1,2024/01/29,0 años,"Bs. 2,675.93",Reclutamiento zona Beni
1761,1063,48,3,3,2025/08/03,18 a.,"Bs. 3,070.78","Ascenso según
normativa vigente"
1762,747,33,5,4,20250809,"13,0 años","Bs.4,022.36",S/N
1763,345,9,11,1,11/09/2024,aprox. 0,BS 7106,N/A
1764,265,4,3,3,13/08/2023,7 años,"Bs.- 3,402.29",Ref: Promoción regular — escalafonamiento
1765,577,3,15,3,10-27-2024,"4,0 años","Bs.14,152.00",Promoción por concurso de méritos
1766,514,23,3,6,07/05/2022,16 años,3053,Retorno al servicio — autorizado
1767,794,40,7,3,2021/08/07,7 a.,"Bs.- 5,324.68",Ascenso aniversario patrio 6 agosto
1768,478,38,2,5,2023/10/07,diecisiete,"Bs 2.235,76",Licencia sin goce de haberes
1769,236,12,10,1,03/12/2023,0,"Bs 5.803,81",
1770,68,46,15,1,2021/12/12,0,"Bs. 18,140.18",
1771,1027,31,1,5,2021/12/29,22 años,"Bs.- 2,411.13",permiso por estudios — 19 días
1772,423,8,12,6,11/09/2022,1 a.,"9,284.82 Bs",Reincorporación post licencia médica
1773,305,8,4,1,12-22-2023,  0 años  ,"Bs 3.097,59",  Sin observaciones  
1774,483,25,8,2,08-04-2025,aprox. 22,BS 4539,S/N
1775,350,12,1,1,08-02-2023,aprox. 0,"1,920.59 Bs",N/A
1776,487,21,5,3,2024/08/15,7 años,3667.22,Promoción por concurso de méritos
1777,351,1,8,3,09-27-2021,"8,0 años","5,475.26 Bs",Ascenso aniversario patrio 6 agosto
1778,1048,45,7,2,01/07/2025,  1 años  ,"Bs 4.655,75",Retiro voluntario — motivos familiares
1779,1053,41,2,3,22-11-2022,"20,0 años",2791.98,Ascenso por antigüedad y méritos
1780,1097,21,1,5,2025-08-05,24 años,"Bs.- 2,292.23",
1781,501,46,2,5,12/05/2024,CATORCE,"Bs 2.240,56",Licencia por enfermedad — 13 días
1782,1146,15,4,5,2025/01/11,"3,5 años","Bs. 3,844.57",Licencia por enfermedad — 23 días
1783,734,16,6,1,20/12/2024,0 años,BS 4301,Ref: Reclutamiento zona Santa Cruz
1784,740,39,2,4,01-05-2024,  11 años  ,BS 2145,Traslado por necesidad del servicio
1785,1146,21,4,3,18-06-2021,seis años,3720.91,Promoción regular — escalafonamiento
1786,213,1,8,1,04-02-2025,cero,"Bs.- 5,923.02",Sin observaciones
1787,783,14,1,5,23-01-2022,once,"Bs. 2,337.43",licencia — trámites personales
1788,1061,24,2,1,03/10/2021,0 años,2832,S/N
1789,1184,21,7,4,07-26-2021,19 a.,4825,S/N
1790,891,46,3,4,2023/02/09,trece,2852,"Rotación por
necesidad institucional"
1791,325,36,12,4,11-03-2024,diecinueve,"Bs. 7,706.04",Cambio destino — solicitud personal
1792,142,2,2,1,05-17-2024,0,"Bs 2.823,12",Servicio premilitar completado
1793,375,15,3,6,05-14-2023,23.5 años,3100.39,Retorno al servicio — autorizado
1794,991,12,8,1,04-14-2024,CERO,"Bs 5.102,49",servicio premilitar completado
1795,584,38,3,3,25/09/2021,OCHO,"3,370.54 Bs",Promoción — curso de comando aprobado
1796,599,3,4,3,14/08/2021,8,"3,440.45","ASCENSO POST
CURSO ESPECIALIZACIÓN"
1797,71,35,2,4,2025-02-16,  10 años  ,2238,Traslado por reorganización de unidades
1798,3,40,6,3,05/04/2025,4 a.,"Bs.- 4,770.56",Ascenso — antigüedad cumplida
1799,378,18,2,3,25-04-2022,siete,2540.48,Promoción — curso de comando aprobado
1800,711,35,10,3,2023-08-19,"5,0 años",5627,Ascenso aniversario patrio 6 agosto
1801,734,22,9,4,2022/07/14,veinte años,"5,292.48",ROTACIÓN PERIÓDICA ANUAL
1802,165,15,3,3,08-14-2021,10 a.,"Bs 2.851,75",Promoción por concurso de méritos
1803,965,15,2,5,27/02/2021,  24 años  ,2475.18,  Permiso por matrimonio  
1804,326,27,11,3,2023-11-15,7 años,"Bs. 6,731.10","ASCENSO SEGÚN
NORMATIVA VIGENTE"
1805,231,18,7,3,01-08-2022,DIECIOCHO,5473,Ref: Promoción por concurso de méritos
1806,224,38,9,5,02-08-2022,  11 años  ,5771,Licencia anual ordinaria
1807,673,39,7,1,20240114,cero años,BS 4104,INCORPORACIÓN CLASE 2024
1808,213,25,1,2,20240701,dieciocho años,2182.34,SIN OBS.
1809,549,15,1,4,20210309,4 años,"Bs 2.440,18",Traslado a zona de frontera
1810,770,26,4,5,2021-07-07,15,"3,082.53 Bs",Licencia por enfermedad — 26 días
1811,232,31,5,4,07-22-2022,  18 años  ,4163,S/N
1812,72,45,2,1,2024/11/03,cero,2801,Reclutamiento zona Beni
1813,367,22,9,1,19/09/2021,cero años,"5,083.40 Bs","ALTA POR
CONVOCATORIA ANUAL"
1814,295,30,2,1,2022/11/28,cero años,"Bs.- 2,160.92",Alta por reclutamiento directo
1815,371,23,3,1,2023/05/08,0 años,BS 2600,Alta por reclutamiento directo
1816,631,44,2,5,20230626,  25 años  ,"Bs.2,861.47",Permiso por estudios — 12 días
1817,1178,21,7,1,27-01-2023,0 años,5029,Alta por convocatoria 2023
1818,632,33,10,3,08/08/2022,4 años,"5,908.34 Bs",Ascenso por méritos — evaluación superior
1819,478,38,5,2,12/07/2021,cinco,"3,291.07",Retiro por edad límite
1820,570,49,7,1,29/11/2025,0 a.,"Bs 4.785,35",N/A
1821,611,37,13,3,09-20-2021,aprox. 2,"9,950.49 Bs","Ascenso post
curso especialización"
1822,999,24,10,1,2024-02-11,0 a.,"Bs. 5,913.55",Alta por reclutamiento directo
1823,750,3,2,1,02-08-2022,cero años,2475,Ingreso — proceso regular
1824,1041,35,1,1,2024/10/02,0 años,"Bs. 2,376.69",Sin observaciones
1825,717,34,4,2,2021-09-08,24 años,3118.83,Cumplimiento tiempo de servicio
1826,680,38,2,2,2023-02-06,diecinueve años,"Bs 2.141,65",Baja por motivos de salud
1827,814,1,13,3,2025/02/19,ocho,10570,Promoción — curso de comando aprobado
1828,876,46,3,3,05-08-2023,  20 años  ,"Bs. 2,810.44",Promoción — curso de comando aprobado
1829,11,9,1,4,15/08/2022,aprox. 23,"Bs.2,420.30",TRASLADO — ORDEN DE COMANDO
1830,313,4,2,1,03/02/2025,0 años,"Bs 2.626,67",Incorporación clase 2025
1831,1131,11,5,5,01-30-2021,20,"3,457.16 Bs",Licencia anual ordinaria
1832,1023,9,1,4,24-06-2025,"23,0 años","Bs 2.090,34",TRASLADO A ZONA DE FRONTERA
1833,513,1,4,4,03-02-2024,4,"Bs. 2,998.80",Rotación periódica anual
1834,950,6,10,3,16/09/2021,aprox. 20,"Bs. 7,424.18",Promoción — curso de comando aprobado
1835,598,48,9,4,2025/06/29,18 a.,BS 6066,Traslado a zona de frontera
1836,1038,12,10,5,2021-12-26,aprox. 6,6872,Licencia por enfermedad — 15 días
1837,112,29,11,5,02-17-2023,24 años,8075,"Licencia médica
autorizada por sanidad"
1838,844,50,4,4,2021/08/01,"25,0 años",3578.54,Traslado por reorganización de unidades
1839,677,43,6,3,08-02-2022,2.5,4412.65,
1840,350,45,1,6,02-17-2021,12 a.,"2,147.23 Bs",S/N
1841,221,24,3,1,02/01/2025,"0,0 años",2641.37,
1842,189,34,12,3,30-08-2022,15 años,"9,179.89",Promoción — curso de comando aprobado
1843,1014,11,10,3,19/06/2023,4,5710.63,"Ascenso según
normativa vigente"
1844,58,37,6,3,19/12/2022,4 a.,4423.65,Promoción por concurso de méritos
1845,60,11,2,1,09/01/2023,0 a.,"2,261.66 Bs",Sin observaciones
1846,833,22,3,1,02/01/2025,cero años,"Bs. 2,580.59",Servicio premilitar completado
1847,831,5,1,5,2023/03/08,"5,0 años","Bs. 1,915.21","licencia médica
autorizada por sanidad"
1848,127,29,2,5,19/06/2021,12 a.,"Bs.- 2,709.43",Licencia anual ordinaria
1849,316,36,1,4,24-07-2025,uno años,"2,172.03 Bs",Traslado por reorganización de unidades
1850,1056,33,1,2,08-06-2021,  7 años  ,"Bs. 2,189.94",
1851,587,25,3,4,2022/03/23,4,3037.44,Cambio destino — solicitud personal
1852,25,40,10,1,12-28-2021,0 a.,BS 7213,Incorporación servicio militar obligatorio
1853,840,34,2,1,14/02/2024,0 años,2275.72,"Ingreso voluntario
servicio activo"
1854,102,45,2,3,20230804,tres años,2455.40,"  Ascenso según
normativa vigente  "
1855,735,8,8,1,25/01/2025,CERO,"Bs. 5,629.59","Ingreso voluntario
servicio activo"
1856,293,34,2,1,24/09/2023,cero años,"Bs 2.668,90",  Incorporación servicio militar obligatorio  
1857,436,21,4,6,07/01/2025,aprox. 4,3392.75,
1858,46,38,14,4,2025/08/03,20.5,13895,Traslado disciplinario
1859,1177,42,2,3,20210817,tres años,2857,Ascenso — antigüedad cumplida
1860,938,11,3,1,24-08-2025,0 a.,2804,Servicio premilitar completado
1861,451,8,12,3,07-27-2023,20 a.,"Bs.9,526.23",S/N
1862,388,5,8,5,2022/09/17,1,"5,787.35 Bs",Permiso por matrimonio
1863,324,13,3,4,2024/01/12,  25 años  ,"Bs.2,927.18",Traslado a zona de frontera
1864,399,12,6,4,30/06/2022,20 años,BS 4787,
1865,957,42,6,4,2023/06/10,aprox. 9,"Bs.3,757.42",
1866,530,25,5,3,18/08/2023,4,"Bs 3.765,68",PROMOCIÓN — CURSO DE COMANDO APROBADO
1867,836,32,1,1,2025/01/02,0 a.,2053,S/N
1868,1119,13,1,1,08-30-2023,cero,"Bs. 2,304.47",s/n
1869,575,31,2,1,2021-01-06,CERO,2528,Incorporación clase 2021
1870,818,7,1,4,2021/01/01,  15 años  ,"Bs 1.929,83",  Traslado disciplinario  
1871,622,3,8,3,2022/08/14,"12,0 años","Bs.5,495.94",PROMOCIÓN REGULAR — ESCALAFONAMIENTO
1872,364,5,6,6,2023/04/15,aprox. 1,3875,"Reincorporación
tras permiso especial"
1873,767,47,11,4,12-04-2024,"4,0 años",8342,Rotación semestral — destino UD-47
1874,909,30,13,4,14/01/2022,cuatro,"9,456.38 Bs",Rotación semestral — destino UD-30
1875,75,15,9,4,2021/12/25,10 años,5223,Traslado — orden de comando
1876,297,27,1,1,2023-10-11,"0,0 años","Bs. 1,900.52",S/N
1877,97,1,7,6,14/09/2022,"5,0 años","Bs 4.426,19",Reincorporación post licencia médica
1878,786,15,1,4,02-26-2025,quince,1880.70,
1879,162,16,14,4,20250718,nueve,"Bs 11.497,03",Traslado a zona de frontera
1880,172,41,9,6,10/01/2023,aprox. 24,"Bs.- 6,209.72",Retorno al servicio — autorizado
1881,422,47,16,3,23/10/2025,veinte,"Bs 21.917,22",Ascenso por antigüedad y méritos
1882,1124,6,2,3,2024/12/16,"7,0 años",2542.53,Promoción regular — escalafonamiento
1883,498,45,2,4,2022-02-13,OCHO,"Bs.2,181.86",Traslado por necesidad del servicio
1884,226,44,1,4,17/07/2025,5.5 años,2146.75,"Cambio de destino
por requerimiento operacional"
1885,305,12,6,3,02-01-2021,20.5 años,"4,157.08 Bs",ASCENSO POR MÉRITOS — EVALUACIÓN SUPERIOR
1886,426,3,4,1,01-13-2023,aprox. 0,3561.51,"Alta por
convocatoria anual"
1887,607,49,8,3,09/03/2021,18.5,"4,864.03 Bs",Ref: Ascenso por méritos — evaluación superior
1888,167,29,16,4,2024/06/22,20 años,22291,Traslado por necesidad del servicio
1889,897,40,3,3,20240827,quince años,2767.73,Promoción — Resolución Ministerial 528
1890,288,38,5,2,02-15-2025,25 a.,4005.23,Cumplimiento del servicio militar
1891,1068,29,2,4,30/06/2022,14 años,"Bs.2,213.13",Traslado disciplinario
1892,894,44,2,6,06-25-2023,"24,0 años",2411,Retorno al servicio — autorizado
1893,484,2,4,1,25/10/2023,0 años,"Bs. 3,588.26",Sin observaciones
1894,97,26,4,6,05/10/2022,  12 años  ,3811,Reincorporación post licencia médica
1895,1052,6,3,3,2021-08-30,12 a.,"2,933.59 Bs",Promoción — curso de comando aprobado
1896,740,31,2,1,2025/01/05,0,2573,"Alta por
convocatoria anual"
1897,1027,28,2,2,2025/07/04,nueve años,"Bs 2.764,14",
1898,931,41,3,3,04-22-2024,4 a.,2763.96,Ascenso — antigüedad cumplida
1899,1131,30,7,3,10-09-2025,siete,"Bs. 4,369.40",  Ascenso aniversario patrio 6 agosto  
1900,133,46,11,1,2021/02/11,aprox. 0,"Bs.7,759.48",incorporación clase 2021
1901,233,33,15,5,2025/08/05,dos años,"Bs 17.769,16",Permiso por fallecimiento familiar
1902,396,16,6,4,2023/08/26,aprox. 16,"Bs. 4,257.79",Traslado por necesidad del servicio
1903,44,38,1,1,03-30-2021,aprox. 0,"Bs 1.998,50",Ingreso — proceso regular
1904,170,37,7,6,06-27-2021,aprox. 8,"Bs.4,478.92",S/N
1905,447,31,1,4,03-08-2024,"20,0 años","Bs.2,262.73",Cambio destino — solicitud personal
1906,936,48,4,4,20210314,OCHO,3533.12,Traslado por reorganización de unidades
1907,1086,13,6,3,2022-08-01,12,"Bs 3.657,79",Ref: Promoción — Resolución Ministerial 162
1908,346,6,2,1,05-07-2023,aprox. 0,"2,299.81",Ingreso — proceso regular
1909,267,10,12,5,06-26-2021,8,"9,396.87 Bs",
1910,757,40,7,1,09-09-2022,0 años,"4,626.14 Bs",Reclutamiento zona Oruro
1911,700,26,5,2,29/11/2022,14 años,"Bs.- 3,764.16",Licenciamiento ordinario
1912,858,37,10,5,2023-07-14,"20,0 años","5,960.84",Ref: Licencia — trámites personales
1913,199,28,7,1,2021/03/10,"0,0 años","Bs.5,030.26",
1914,627,5,12,1,16/01/2024,0,"Bs.9,241.29",SERVICIO PREMILITAR COMPLETADO
1915,834,3,5,3,2024/08/07,20 a.,"Bs 4.268,41",ascenso por méritos — evaluación superior
1916,933,8,8,4,12/01/2025,catorce,"Bs 5.970,69",Traslado por necesidad del servicio
1917,533,16,2,4,06/01/2021,8,"2,397.28",Cambio destino — solicitud personal
1918,115,23,13,3,15/08/2025,ocho,9798,Ascenso por méritos — evaluación superior
1919,903,8,14,5,08-12-2024,CUATRO,13869.83,Licencia anual ordinaria
1920,297,30,8,4,2022/07/11,  1 años  ,"5,726.98 Bs",Traslado — orden de comando
1921,525,40,3,4,20230603,aprox. 22,"Bs 3.016,07",Ref: Traslado — orden de comando
1922,788,36,15,6,09-22-2024,10 a.,"Bs.14,120.46",Reincorporación — apto por sanidad militar
1923,1171,6,7,3,06-12-2025,doce años,"5,326.90 Bs",Ascenso por antigüedad y méritos
1924,100,43,9,3,2025-04-10,12,"Bs.6,076.39",
1925,264,22,2,3,11/08/2025,8.5,BS 2796,"Ascenso según
normativa vigente"
1926,607,32,8,4,20250701,VEINTICUATRO,"5,103.38",Traslado — orden de comando
1927,74,23,13,4,10-20-2022,once,"9,285.68 Bs","Ref: Rotación por
necesidad institucional"
1928,1038,19,2,3,15-02-2025,2,2402.23,ascenso aniversario patrio 6 agosto
1929,984,38,3,4,2023/03/12,15 a.,"Bs.2,677.06",Traslado a zona de frontera
1930,319,41,2,5,2021-10-25,18.5 años,"Bs 2.253,68",Permiso por fallecimiento familiar
1931,72,50,3,2,25-03-2023,CATORCE,3100,  Retiro voluntario — motivos familiares  
1932,58,48,3,4,13/07/2022,2,3232,Asignación temporal zona operaciones
1933,18,44,2,4,07-23-2022,9.5 años,"Bs. 2,285.04",
1934,1012,13,5,4,01/12/2022,3,4365,Traslado por necesidad del servicio
1935,813,43,3,3,2022/05/16,2.5 años,"3,328.59",Promoción regular — escalafonamiento
1936,982,16,3,2,07-21-2024,cuatro años,2924.38,Retiro voluntario — motivos familiares
1937,504,10,1,5,22-08-2024,aprox. 14,"2,398.69",Licencia por enfermedad — 17 días
1938,1074,28,5,1,12-15-2022,"0,0 años","Bs 3.543,67",Ingreso — proceso regular
1939,40,30,2,5,09-17-2021,6,BS 2436,Permiso especial — nacimiento hijo
1940,8,30,1,1,31-12-2021,"0,0 años","1,916.88",Ingreso voluntario al servicio
1941,699,5,6,3,2022-09-01,cinco,BS 3943,Ascenso aniversario patrio 6 agosto
1942,552,8,2,1,30/08/2025,0,"Bs.- 2,145.02",Incorporación clase 2025
1943,1052,7,9,4,17/07/2025,  23 años  ,5040.71,Traslado a zona de frontera
1944,1068,42,1,6,10/08/2022,"9,0 años","2,525.57 Bs",Retorno al servicio — autorizado
1945,963,23,5,3,16-08-2025,CUATRO,4118.33,
1946,1174,14,2,5,27/05/2021,13 a.,"2,501.26",    
1947,1027,25,6,3,2021/08/09,8.5 años,"4,798.69",Promoción — Resolución Ministerial 534
1948,583,19,1,4,07-15-2022,23 años,"Bs 2.077,20",Rotación semestral — destino UD-19
1949,403,10,13,1,01/08/2024,0 años,"Bs.- 9,616.25",Servicio premilitar completado
1950,906,21,6,5,2024/04/09,19,"Bs 4.386,75",
1951,418,16,11,2,20-10-2025,  8 años  ,"8,529.12 Bs",Retiro por edad límite
1952,579,17,4,5,20211026,diecisiete años,"Bs.- 3,202.82",Permiso por fallecimiento familiar
1953,465,21,1,4,20250712,doce años,"Bs.2,021.93",
1954,698,22,1,6,20240420,5 años,2219,S/N
1955,430,13,17,3,13/04/2023,dieciocho años,"23,999.82 Bs","Ascenso según
normativa vigente"
1956,220,14,4,1,09/06/2024,0 años,3138.88,Incorporación por sorteo cuartel
1957,899,29,8,3,22/08/2021,18 a.,"Bs 4.486,07",PROMOCIÓN POR CONCURSO DE MÉRITOS
1958,916,45,1,6,2023/08/02,8 a.,1891,  S/N  
1959,146,47,1,4,07-26-2023,veinticuatro años,"Bs 2.176,39",Cambio destino — solicitud personal
1960,1137,36,1,2,07/05/2024,aprox. 12,BS 1937,"Baja por
inaptitud física"
1961,810,43,1,5,2021/07/11,dos años,"2,478.62 Bs",Licencia por enfermedad — 22 días
1962,651,5,4,4,2022/07/10,9.5 años,"3,767.16 Bs","rotación por
necesidad institucional"
1963,1094,37,5,4,2023/11/15,7 años,3491,Traslado por necesidad del servicio
1964,406,25,1,6,04/04/2024,24 a.,"Bs.2,085.98",REINTEGRO — FIN DE LICENCIA ANUAL
1965,1159,37,4,4,06-13-2023,22 años,"Bs 3.052,72",Asignación temporal zona operaciones
1966,532,33,2,2,2025/12/18,"18,0 años","2,844.98 Bs",Licenciamiento ordinario
1967,385,47,4,2,2024/03/16,aprox. 10,"3,167.03","Baja definitiva
por solicitud"
1968,944,37,2,1,09-29-2023,0 años,BS 2497,Alta por convocatoria 2023
1969,317,46,10,2,07-17-2021,19 años,5650,Cumplimiento del servicio militar
1970,509,42,4,6,30/01/2024,uno años,3882,Reincorporación voluntaria
1971,510,13,1,2,15/01/2025,9,BS 1951,"Baja definitiva
por solicitud"
1972,152,22,4,4,2025/06/20,8 años,"Bs 3.421,83",S/N
1973,699,49,5,1,12-20-2021,0 años,"Bs.3,536.35",S/N
1974,768,31,7,4,23/11/2025,  25 años  ,5401,S/N
1975,943,44,5,2,25/12/2022,  15 años  ,3730,Sin obs.
1976,400,34,1,1,15-05-2021,0 años,2464,INGRESO — PROCESO REGULAR
1977,735,49,6,3,14-03-2024,15 años,3646,Ascenso — antigüedad cumplida
1978,556,46,10,3,26/09/2024,  10 años  ,"Bs.- 6,811.94","ascenso según
normativa vigente"
1979,127,45,2,1,01-03-2022,0 a.,2154,"  Alta por
convocatoria anual  "
1980,934,47,14,3,15/08/2021,5 años,"Bs.- 11,818.43",
1981,400,15,1,4,21-10-2023,1 años,2077.24,  Rotación periódica anual  
1982,377,24,12,3,01/09/2023,seis,"Bs. 8,631.79",Promoción — curso de comando aprobado
1983,466,28,3,6,2024/08/06,"12,0 años","Bs 2.988,22",Reintegro — fin de licencia anual
1984,296,33,3,4,20/08/2025,"10,5 años","Bs.3,217.04",Traslado — orden de comando
1985,884,37,13,4,2024/09/13,VEINTE,10635,"Rotación por
necesidad institucional"
1986,683,44,10,4,26/06/2024,5,"5,977.72 Bs",Traslado — orden de comando
1987,1007,45,14,4,10-12-2024,seis,"Bs 11.742,00",Ref: Asignación temporal zona operaciones
1988,1065,15,4,4,28-07-2024,cinco,"Bs. 3,450.49","Ref: Cambio de destino
por requerimiento operacional"
1989,638,37,2,1,2025/09/15,0,BS 2281,Servicio premilitar completado
1990,475,33,13,5,2022/11/20,25,"Bs.- 9,123.26","  Licencia médica
autorizada por sanidad  "
1991,221,33,4,2,03-08-2021,23 años,"2,957.85 Bs","Baja definitiva
por solicitud"
1992,398,15,3,6,16/02/2024,9 años,"3,242.77",reincorporación voluntaria
1993,527,7,9,1,28/01/2022,aprox. 0,"Bs.5,265.06",Servicio premilitar completado
1994,431,36,1,5,11/01/2023,trece años,BS 2250,Permiso por fallecimiento familiar
1995,175,18,1,6,2022/12/06,  11 años  ,"1,981.20 Bs",Retorno tras licencia por estudios
1996,265,20,10,1,12-31-2025,0 a.,5945.12,Ref: Ingreso — proceso regular
1997,365,22,7,3,2024/08/19,15 años,"4,378.43",PROMOCIÓN — RESOLUCIÓN MINISTERIAL 486
1998,499,34,7,3,14/09/2021,3,"Bs. 4,997.50",Ascenso por méritos — evaluación superior
1999,733,35,1,4,10-12-2022,  14 años  ,"Bs 2.167,75","Cambio de destino
por requerimiento operacional"
2000,135,48,5,2,04/08/2022,25 años,"4,036.98",Baja voluntaria solicitada
2001,187,24,9,4,08-14-2022,20 años,"Bs.6,540.93",Traslado por necesidad del servicio
2002,670,28,1,1,13/12/2025,cero,"Bs 1.886,93","Alta por
convocatoria anual"
2003,148,38,4,4,2023-03-01,seis,3748.88,Rotación periódica anual
2004,1171,6,7,3,06-12-2025,doce años,"5,326.90 Bs",Ascenso por antigüedad y méritos
2005,47,15,4,6,09-06-2023,6 a.,3657,Retorno al servicio activo
2006,324,33,1,6,12/08/2023,18,"Bs 1.880,06",Retorno al servicio activo
2007,1102,23,4,3,09-14-2022,cinco,3301,ASCENSO — ANTIGÜEDAD CUMPLIDA
2008,404,24,2,5,23/07/2021,aprox. 3,BS 2410,Licencia anual ordinaria
2009,211,45,1,1,20/10/2023,cero,2029,
2010,907,35,2,4,06-08-2023,aprox. 13,"Bs. 2,399.12","Rotación por
necesidad institucional"
2011,1157,36,12,4,11-08-2022,22,"Bs.- 9,414.04",Traslado disciplinario
2012,923,8,5,2,29-11-2023,aprox. 4,3420,Baja — sanción disciplinaria
2013,694,40,4,1,2024-10-12,cero,"3,117.79 Bs",servicio premilitar completado
2014,760,22,4,3,2024/09/08,dieciocho años,"Bs. 3,225.29","Ascenso según
normativa vigente"
2015,1046,49,4,4,18/07/2023,25 años,"Bs 3.869,07",CAMBIO DESTINO — SOLICITUD PERSONAL
2016,645,18,8,3,06-23-2023,3 años,"5,817.59 Bs",Promoción regular — escalafonamiento
2017,900,43,1,4,09-10-2025,23,"Bs. 2,421.16",Cambio destino — solicitud personal
2018,603,12,12,4,20/08/2023,nueve años,"8,491.94",Traslado disciplinario
2019,218,3,6,3,2023/08/26,dieciocho,3754.55,
2020,529,33,7,1,19/04/2023,0,4352,Alta por reclutamiento directo
2021,429,16,2,4,05/03/2022,  22 años  ,"Bs.2,591.63",Rotación periódica anual
2022,98,11,2,4,06-22-2021,20 a.,"Bs 2.397,75","Cambio de destino
por requerimiento operacional"
2023,37,19,5,3,03-08-2021,2.5,BS 3445,Ascenso — antigüedad cumplida
2024,269,7,1,1,2021-02-17,cero,"2,443.76","Ingreso voluntario
servicio activo"
2025,564,40,1,1,2024/01/26,"0,0 años","2,330.07 Bs",INCORPORACIÓN POR SORTEO CUARTEL
2026,324,23,7,4,2025/02/24,dieciocho,"4,422.16 Bs",Traslado por necesidad del servicio
2027,246,12,5,5,2023/12/11,14,"Bs 3.470,28","Licencia médica
autorizada por sanidad"
2028,627,47,2,4,11-04-2025,  11 años  ,2820,"Cambio de destino
por requerimiento operacional"
2029,604,41,2,1,17/01/2024,0 años,"2,868.88 Bs",Servicio premilitar completado
2030,796,4,8,4,06-08-2022,22 años,"Bs.- 5,047.27",Traslado por reorganización de unidades
2031,1001,23,6,3,12/11/2025,aprox. 15,4068.19,Ascenso por méritos — evaluación superior
2032,82,41,9,4,24-07-2024,25 a.,"5,130.03",Traslado a zona de frontera
2033,718,25,9,1,11-01-2024,0 años,"Bs 6.125,81",INGRESO — PROCESO REGULAR
2034,726,49,10,3,09-13-2021,OCHO,"6,505.01 Bs",
2035,378,16,11,2,29-01-2025,cuatro años,7217,Retiro voluntario — motivos familiares
2036,243,20,4,1,08/01/2024,0 a.,"Bs 3.718,31",S/N
2037,1009,35,8,3,20220818,DIECIOCHO,"Bs. 5,617.33",Ascenso por méritos — evaluación superior
2038,121,11,3,3,08-06-2025,"20,5 años",3103,"Ascenso según
normativa vigente"
2039,1008,39,14,1,03/01/2021,aprox. 0,"Bs 12.393,90",Incorporación clase 2021
2040,985,3,16,5,2023/09/26,DIECISIETE,BS 18471,Permiso por fallecimiento familiar
